0.38880396940969986, 0.01102840774581626
0.6231495857965341, 0.05385409220769333
0.8314568003626088, 0.17079729614809125
1.134153221528936, 0.31256334998149793
1.3131672340466567, 0.40764865554388496
1.5475128504334905, 0.5567926119843802
1.8860120741033617, 0.7083499010533618
2.107338489579816, 0.8046686877369753
2.380741708697789, 0.9438911655936915
2.6612463101305153, 1.0865849420998668
2.8884905442025968, 1.1899438344714302
3.0317017542167726, 1.2296297488065493
3.13585536149981, 1.3338857183571866
3.435296982438542, 1.4639424076451037
3.659878198142592, 1.5457763231383437
3.825873009749933, 1.6153768361439083
4.073237827047146, 1.732890046267034
4.385698648896258, 1.8667495627271116
4.607025064372713, 1.955836012898689
4.776274676207649, 2.0070446328631544
4.9976010916841025, 2.1204390886336633
5.362138717174734, 2.2534093285857892
5.622522735382327, 2.3423369793809456
5.778753146306883, 2.393821408788668
6.039137164514477, 2.476625532752754
6.351597986363588, 2.5858349284661046
6.6380204063919415, 2.6676249651842814
7.1744114838995845, 2.815478885637913
7.43519609290442, 2.878567113365991
7.666537278311935, 2.944061248083699
8.031074903802566, 3.0290105566064405
8.460708533845095, 3.1208049540390728
8.747130953873448, 3.1724063935136306
8.968457369349903, 3.2066318380630823
9.359033396661292, 3.2703438194551384
9.788667026703822, 3.340900889757085
10.075089446732173, 3.3802162722138913
10.296415862208628, 3.408708223488392
10.66095348769926, 3.4556877653229385
11.090587117741787, 3.509044355800033
11.37700953777014, 3.534669560437058
11.598335953246595, 3.5618744009763654
12.001931181468365, 3.5946957247237883
12.470622414242033, 3.6297987447745084
12.757044834270385, 3.654370858810012
12.939313647015702, 3.6641997044242136
13.316870473416712, 3.695090362068847
13.77254250528, 3.7252789593124658
14.058964925308352, 3.741426348535797
14.254252938964047, 3.754941011255324
14.618790564454677, 3.778109004488799
15.074462596317968, 3.7940808786118763
15.36088501634632, 3.8091751772336857
15.556173030002014, 3.81865299264738
15.920710655492645, 3.828306323161328
16.40242108917669, 3.850596740893535
16.688843509205046, 3.8621807375102724
16.87111232195036, 3.8727116435254882
17.24866914835137, 3.878503641833857
17.70434118021466, 3.8885080025483125
17.990763600243014, 3.8983368481625136
18.18605161389871, 3.8997409689645424
18.55058923938934, 3.91132496558128
19.006261271252626, 3.9222069017970034
19.29268369128098, 3.932035747411205
19.487971704936676, 3.93352762576336
19.852509330427306, 3.9402849571231235
20.334219764111353, 3.9446728346294635
20.620642184139705, 3.9429176836269275
20.80291099688502, 3.942215623225913
21.16744862237565, 3.942215623225913
21.63613985514932, 3.942215623225913
21.922562275177672, 3.942215623225913
22.117850288833367, 3.942215623225913
22.482387914323997, 3.9306316266091756
22.938059946187288, 3.8937734555559205
23.22448236621564, 3.8537560126980996
23.419770379871334, 3.81865299264738
23.693173598989308, 3.722119687507901
24.03167282265918, 3.6024183891349466
24.262763638818416, 3.5131250818809288
24.37017204632905, 3.467455634901846
24.51338325634323, 3.343709131361143
24.682632868178164, 3.203735838908898
24.838863279102718, 3.0579705481482846
24.84833178885572, 3.099392111808134
24.995093690027275, 2.9498532463920677
25.101250251296523, 2.7844100126607145
25.203400904593348, 2.679559992001526
25.24245850732449, 2.5624329150989587
25.363351087206585, 2.3888568388100664
25.418809501474176, 2.3039576774588255
25.47680412371132, 2.171794806967866
25.56793853008398, 2.0192721848474893
25.59197397791852, 1.9185805219481553
25.65907293645664, 1.7837309203071596
25.698130539187776, 1.6323666978484566
25.750207342829295, 1.5314572162093212
25.789264945560433, 1.3969541443816462
25.802284146470814, 1.264105929213506
25.857254105870194, 1.1478982171217904
25.89341855284347, 1.005672480882958
25.918010376785297, 0.8570111909681604
25.984552959216128, 0.7513761742012441
26.02361056194727, 0.6185739272736468
26.101725767409548, 0.4805313009241914
26.126580605511183, 0.3631116988545333
26.205879374692582, 0.23147537366433557
26.260126045152496, 0.05707186904567596
26.453244191989796, -0.0033638304749787906
26.882877822032327, 0.024894100665849628
27.364588255716374, 0.015240770151901728
27.651010675744725, 0.015240770151901728
27.833279488490042, 0.015240770151901728
28.210836314891054, 0.013310104049112148
28.66650834675434, 0.015240770151901728
28.952930766782693, 0.015240770151901728
29.148218780438388, 0.014275437100507382
29.51275640592902, 0.013310104049112148
29.890313232330033, 0.014468503710785896
